3705,Medium variant,Slovakia,,703,Country/Area,923,2095,180.5620 ,186.7560 ,191.3520 ,193.7650 ,195.5220 ,199.2010 ,207.0280 ,217.1950 ,225.6850 ,229.3460 ,227.2310 ,222.9190 ,223.8650 ,231.8940 ,238.8840 ,235.2700 ,204.0410 ,155.7710 ,86.7200 ,37.1640 ,9.5380 
3706,Medium variant,Slovakia,,703,Country/Area,923,2100,174.9780 ,180.7440 ,186.8450 ,191.6300 ,194.4200 ,196.3280 ,199.8190 ,207.3260 ,217.1060 ,225.0880 ,228.0240 ,224.9850 ,219.4400 ,218.5770 ,223.4690 ,224.3100 ,209.0200 ,161.6490 ,99.0080 ,37.3020 ,9.1430 
3707,Medium variant,Ukraine,19,804,Country/Area,923,2020,2113.8500 ,2475.6610 ,2403.7430 ,1979.7740 ,2146.0470 ,2752.4440 ,3584.8340 ,3624.1240 ,3337.1910 ,3069.2130 ,2802.9580 ,3103.7790 ,2927.6440 ,2612.2120 ,1769.0770 ,1214.3530 ,1187.1620 ,412.1970 ,188.1480 ,27.4290 ,1.9190 
3708,Medium variant,Ukraine,19,804,Country/Area,923,2025,1843.7550 ,2112.0060 ,2473.6160 ,2402.2120 ,1977.4320 ,2138.0440 ,2729.7820 ,3535.6430 ,3556.4790 ,3254.3570 ,2961.7750 ,2661.8370 ,2874.5930 ,2625.6180 ,2222.7320 ,1362.1300 ,801.7880 ,615.4730 ,146.3630 ,39.8240 ,3.1300 
3709,Medium variant,Ukraine,19,804,Country/Area,923,2030,1703.8330 ,1842.4730 ,2110.5560 ,2472.3510 ,2399.1640 ,1971.1350 ,2122.4500 ,2695.3670 ,3473.8870 ,3472.3990 ,3146.6400 ,2819.3600 ,2474.0510 ,2590.3360 ,2248.4910 ,1733.8780 ,914.2180 ,426.9090 ,227.7590 ,32.3100 ,4.7660 
3710,Medium variant,Ukraine,19,804,Country/Area,923,2035,1676.8190 ,1702.3680 ,1841.0070 ,2107.8740 ,2465.7860 ,2387.9760 ,1955.3910 ,2096.0980 ,2650.3280 ,3395.8210 ,3362.0250 ,3002.9830 ,2629.1160 ,2240.2670 ,2233.9040 ,1772.1760 ,1185.9560 ,498.5520 ,163.6650 ,52.7830 ,4.2700 
3711,Medium variant,Ukraine,19,804,Country/Area,923,2040,1690.7730 ,1675.5460 ,1701.1500 ,1838.8800 ,2102.7080 ,2455.1130 ,2370.2040 ,1932.6310 ,2063.2300 ,2594.2580 ,3293.9310 ,3215.1830 ,2811.0490 ,2392.0130 ,1946.0100 ,1780.3180 ,1231.6360 ,663.9380 ,197.4800 ,39.6070 ,6.8320 
3712,Medium variant,Ukraine,19,804,Country/Area,923,2045,1682.4710 ,1689.6330 ,1674.4820 ,1699.3650 ,1834.7360 ,2094.2610 ,2438.0700 ,2344.4050 ,1904.1290 ,2022.1800 ,2520.9530 ,3158.2890 ,3019.0310 ,2571.3360 ,2092.6960 ,1568.5940 ,1258.1880 ,705.7720 ,272.2640 ,49.7620 ,5.7660 
3713,Medium variant,Ukraine,19,804,Country/Area,923,2050,1621.2920 ,1681.4740 ,1688.6650 ,1672.8770 ,1695.8290 ,1827.8820 ,2080.6810 ,2413.1670 ,2311.9320 ,1868.4310 ,1968.4690 ,2423.3480 ,2977.0040 ,2773.8990 ,2266.9830 ,1705.3810 ,1126.9820 ,737.8500 ,298.3490 ,71.4280 ,7.1230 
3714,Medium variant,Ukraine,19,804,Country/Area,923,2055,1518.9240 ,1620.4260 ,1680.6010 ,1687.1890 ,1669.6680 ,1689.9360 ,1816.7810 ,2060.7360 ,2381.7210 ,2271.2240 ,1821.7520 ,1897.0430 ,2293.0110 ,2750.1260 ,2462.0910 ,1869.3990 ,1245.4140 ,676.5510 ,321.7770 ,81.2790 ,10.4120 
3715,Medium variant,Ukraine,19,804,Country/Area,923,2060,1421.4500 ,1518.2050 ,1619.6670 ,1679.2530 ,1684.2000 ,1664.2790 ,1680.3540 ,1800.4560 ,2035.5480 ,2342.3580 ,2218.0820 ,1759.7340 ,1801.5810 ,2129.1860 ,2459.1680 ,2050.5440 ,1387.6450 ,764.1770 ,303.9190 ,90.9170 ,12.5320 
3716,Medium variant,Ukraine,19,804,Country/Area,923,2065,1366.2000 ,1420.8440 ,1517.5660 ,1618.4900 ,1676.5260 ,1679.1740 ,1655.5010 ,1666.2560 ,1779.8480 ,2004.0410 ,2291.0520 ,2147.5490 ,1676.8090 ,1681.1530 ,1917.5410 ,2070.4840 ,1544.1680 ,870.5560 ,353.3150 ,89.0320 ,14.5810 
3717,Medium variant,Ukraine,19,804,Country/Area,923,2070,1344.6510 ,1365.6800 ,1420.3010 ,1516.5700 ,1616.0900 ,1671.9310 ,1670.9900 ,1642.5960 ,1648.4890 ,1754.1470 ,1963.1080 ,2223.1400 ,2053.3580 ,1572.0360 ,1524.6190 ,1631.6450 ,1583.4640 ,988.4640 ,414.2810 ,107.1660 ,15.0510 
3718,Medium variant,Ukraine,19,804,Country/Area,923,2075,1331.0000 ,1344.1770 ,1365.2130 ,1419.4480 ,1514.5130 ,1612.0210 ,1664.4070 ,1658.9070 ,1626.2950 ,1626.2950 ,1720.7370 ,1908.9040 ,2132.3270 ,1933.8480 ,1434.8580 ,1310.5370 ,1266.6320 ,1035.2650 ,483.2620 ,130.2100 ,18.3000 
3719,Medium variant,Ukraine,19,804,Country/Area,923,2080,1299.5110 ,1330.5810 ,1343.7590 ,1364.4690 ,1417.6910 ,1511.0240 ,1605.3490 ,1653.2980 ,1643.6550 ,1605.9610 ,1597.5150 ,1676.5900 ,1836.5180 ,2016.9230 ,1776.4320 ,1245.3060 ,1032.3120 ,845.4150 ,520.5200 ,157.0710 ,22.9240 
3720,Medium variant,Ukraine,19,804,Country/Area,923,2085,1250.1010 ,1299.1270 ,1330.2050 ,1343.0910 ,1362.9300 ,1414.6950 ,1505.2720 ,1595.4540 ,1639.2020 ,1624.5590 ,1579.5090 ,1559.3930 ,1617.4870 ,1744.0620 ,1863.5820 ,1555.9970 ,994.2610 ,702.7550 ,436.7250 ,175.0750 ,28.6160 
3721,Medium variant,Ukraine,19,804,Country/Area,923,2090,1193.0790 ,1249.7600 ,1298.7860 ,1329.6040 ,1341.6980 ,1360.2820 ,1409.7330 ,1496.6830 ,1582.8240 ,1621.4590 ,1599.6280 ,1544.3850 ,1508.2420 ,1541.6540 ,1620.2290 ,1646.2730 ,1258.6360 ,689.6560 ,372.7640 ,151.9690 ,33.3890 
3722,Medium variant,Ukraine,19,804,Country/Area,923,2095,1147.4330 ,1192.7790 ,1249.4610 ,1298.2520 ,1328.3390 ,1339.2930 ,1355.8610 ,1402.2560 ,1485.6290 ,1566.8060 ,1598.1780 ,1566.3900 ,1497.0800 ,1442.2030 ,1439.1330 ,1442.3780 ,1347.5440 ,888.6370 ,374.9930 ,134.0220 ,31.3170 
3723,Medium variant,Ukraine,19,804,Country/Area,923,2100,1115.8780 ,1147.1620 ,1192.5150 ,1248.9820 ,1297.1070 ,1326.1360 ,1335.2460 ,1349.1530 ,1392.5600 ,1471.5350 ,1545.7010 ,1567.0480 ,1521.4990 ,1435.7350 ,1352.2610 ,1290.2910 ,1193.9030 ,967.5440 ,495.1510 ,139.2410 ,28.8040 
3724,Medium variant,Northern Europe,,924,Subregion,917,2020,6078.3360 ,6347.3890 ,6205.3370 ,5806.4470 ,6251.2060 ,7063.4750 ,7262.2500 ,7045.4800 ,6778.5810 ,6855.3310 ,7201.2060 ,7051.4290 ,6177.3820 ,5483.0410 ,5390.5570 ,3923.6200 ,2704.3090 ,1653.5650 ,757.4850 ,201.2590 ,23.5860 
3725,Medium variant,Northern Europe,,924,Subregion,917,2025,5995.3290 ,6109.1260 ,6373.9560 ,6318.8160 ,6011.2110 ,6447.1530 ,7200.9760 ,7342.9010 ,7081.0820 ,6771.9620 ,6801.5110 ,7085.9450 ,6856.4360 ,5904.5890 ,5100.4400 ,4780.9130 ,3162.0180 ,1825.1720 ,822.0590 ,229.3540 ,31.7860 
3726,Medium variant,Northern Europe,,924,Subregion,917,2030,5857.6860 ,6028.8630 ,6137.8090 ,6496.9640 ,6540.0820 ,6224.0960 ,6599.5500 ,7291.9150 ,7384.4810 ,7079.8960 ,6728.5870 ,6705.0020 ,6911.5470 ,6578.9120 ,5527.5320 ,4565.3290 ,3919.8280 ,2183.9340 ,932.8740 ,256.9150 ,38.5430 
3727,Medium variant,Northern Europe,,924,Subregion,917,2035,5768.2320 ,5893.2710 ,6059.0280 ,6267.6210 ,6729.9350 ,6763.5950 ,6386.2510 ,6700.2590 ,7340.6410 ,7387.2700 ,7041.7470 ,6645.5080 ,6556.7030 ,6662.2340 ,6196.2370 ,4996.8630 ,3798.9370 ,2775.3270 ,1151.3850 ,300.6580 ,45.0850 
3728,Medium variant,Northern Europe,,924,Subregion,917,2040,5832.3230 ,5804.3880 ,5923.8710 ,6190.3000 ,6503.3690 ,6955.7570 ,6926.9110 ,6490.0420 ,6755.1900 ,7348.4890 ,7351.3580 ,6963.3680 ,6513.3050 ,6340.0130 ,6311.5630 ,5646.5680 ,4212.8710 ,2742.9570 ,1501.2260 ,381.6780 ,53.5160 
3729,Medium variant,Northern Europe,,924,Subregion,917,2045,5953.4570 ,5868.7220 ,5835.1820 ,6055.5950 ,6426.9310 ,6730.5270 ,7119.6980 ,7030.5390 ,6547.8840 ,6770.6740 ,7318.7460 ,7275.4730 ,6836.8610 ,6317.1890 ,6031.7940 ,5797.2900 ,4814.4850 ,3096.8290 ,1523.1140 ,508.2710 ,68.3230 
3730,Medium variant,Northern Europe,,924,Subregion,917,2050,5983.8490 ,5990.0460 ,5899.6390 ,5967.3710 ,6293.1330 ,6655.2650 ,6896.0310 ,7224.0070 ,7088.1830 ,6567.3610 ,6751.5000 ,7251.1940 ,7152.3260 ,6647.7850 ,6035.5200 ,5574.8830 ,4999.5410 ,3598.0120 ,1760.6980 ,533.0300 ,90.5890 
3731,Medium variant,Northern Europe,,924,Subregion,917,2055,5925.5670 ,6020.6230 ,6021.0640 ,6031.9760 ,6205.3930 ,6522.3130 ,6821.8920 ,7002.0360 ,7282.3640 ,7107.3680 ,6553.7180 ,6698.6880 ,7139.4680 ,6967.8150 ,6374.7540 ,5612.8220 ,4853.4510 ,3797.4730 ,2093.3200 ,632.8540 ,101.0650 
3732,Medium variant,Northern Europe,,924,Subregion,917,2060,5849.5760 ,5962.5250 ,6051.7180 ,6153.5480 ,6270.3110 ,6435.2640 ,6690.0340 ,6929.3550 ,7062.6810 ,7302.7030 ,7093.4810 ,6508.7250 ,6607.6140 ,6970.5950 ,6701.1990 ,5961.6050 ,4933.0690 ,3740.9710 ,2256.8170 ,773.8900 ,121.4910 
3733,Medium variant,Northern Europe,,924,Subregion,917,2065,5802.8740 ,5886.7090 ,5993.7190 ,6184.3610 ,6392.0950 ,6500.6020 ,6603.8780 ,6798.9090 ,6992.0030 ,7086.1880 ,7290.6330 ,7048.2180 ,6428.6150 ,6467.0590 ,6725.4270 ,6295.6830 ,5286.0720 ,3857.0680 ,2270.6180 ,853.3560 ,151.6930 
3734,Medium variant,Northern Europe,,924,Subregion,917,2070,5809.6690 ,5840.1470 ,5918.0050 ,6126.5130 ,6423.2330 ,6622.7860 ,6669.8300 ,6713.9900 ,6863.5490 ,7018.4490 ,7078.8200 ,7248.5390 ,6968.2220 ,6303.9180 ,6261.5750 ,6351.2430 ,5627.2500 ,4193.9150 ,2391.6760 ,883.2610 ,172.8300 
3735,Medium variant,Northern Europe,,924,Subregion,917,2075,5854.1300 ,5847.0710 ,5871.5250 ,6050.9540 ,6365.7210 ,6654.3730 ,6792.5470 ,6780.8110 ,6780.3140 ,6892.7610 ,7015.1490 ,7043.3430 ,7173.2230 ,6843.7600 ,6120.8670 ,5943.6440 ,5724.2180 ,4524.6460 ,2656.2540 ,954.4910 ,185.9820 
3736,Medium variant,Northern Europe,,924,Subregion,917,2080,5890.1230 ,5891.6370 ,5878.5160 ,6004.6260 ,6290.4980 ,6597.4110 ,6824.7380 ,6904.1920 ,6848.3180 ,6811.9500 ,6893.3660 ,6985.4600 ,6977.4610 ,7055.4310 ,6661.1160 ,5835.7930 ,5400.2080 ,4664.6190 ,2925.1810 ,1087.9310 ,204.6510 
3737,Medium variant,Northern Europe,,924,Subregion,917,2085,5889.8710 ,5927.7280 ,5923.1290 ,6011.7130 ,6244.4510 ,6522.7030 ,6768.5150 ,6937.1890 ,6972.6150 ,6881.6080 ,6815.9700 ,6869.2440 ,6927.8050 ,6873.1310 ,6882.5540 ,6375.9720 ,5341.8120 ,4458.5550 ,3077.2450 ,1231.7580 ,236.3570 
3738,Medium variant,Northern Europe,,924,Subregion,917,2090,5860.1460 ,5927.5990 ,5959.2830 ,6056.4190 ,6251.8060 ,6477.1320 ,6694.5070 ,6881.9230 ,7006.7700 ,7007.3270 ,6888.0830 ,6796.8080 ,6819.6750 ,6835.2710 ,6719.7400 ,6612.3930 ,5876.6830 ,4467.4330 ,3001.8560 ,1330.5950 ,275.2600 
3739,Medium variant,Northern Europe,,924,Subregion,917,2095,5826.3290 ,5897.9630 ,5959.1970 ,6092.6870 ,6296.7220 ,6484.8860 ,6649.5860 ,6808.8520 ,6952.7860 ,7043.0400 ,7015.7680 ,6872.4640 ,6754.2570 ,6738.4610 ,6698.3960 ,6478.6380 ,6133.5920 ,4973.8130 ,3069.4480 ,1332.5220 ,307.9860 
3740,Medium variant,Northern Europe,,924,Subregion,917,2100,5817.7220 ,5864.2190 ,5929.6140 ,6092.7030 ,6333.1680 ,6530.1840 ,6657.8870 ,6764.8050 ,6881.0240 ,6990.8570 ,7053.7730 ,7003.0860 ,6835.0510 ,6683.0010 ,6617.7440 ,6481.8820 ,6046.7000 ,5251.4050 ,3486.2120 ,1401.5450 ,321.6900 
3741,Medium variant,Channel Islands,20,830,Country/Area,924,2020,8.7020 ,8.8610 ,8.4700 ,9.3100 ,10.4370 ,11.3320 ,11.7790 ,12.1100 ,11.6230 ,13.2910 ,13.7140 ,12.4640 ,10.6190 ,9.3930 ,7.6440 ,5.6490 ,4.2740 ,2.5350 ,1.2070 ,0.3720 ,0.0730 
3742,Medium variant,Channel Islands,20,830,Country/Area,924,2025,8.8700 ,8.8080 ,8.9440 ,8.9030 ,10.0820 ,11.1810 ,11.8900 ,12.1580 ,12.3470 ,11.7540 ,13.3190 ,13.6360 ,12.2790 ,10.3030 ,8.8480 ,6.8490 ,4.6190 ,2.9570 ,1.3690 ,0.4580 ,0.0930 
3743,Medium variant,Channel Islands,20,830,Country/Area,924,2030,8.9390 ,8.9750 ,8.8890 ,9.3760 ,9.6790 ,10.8260 ,11.7420 ,12.2710 ,12.4000 ,12.4830 ,11.8000 ,13.2600 ,13.4480 ,11.9400 ,9.7530 ,7.9830 ,5.6700 ,3.2620 ,1.6360 ,0.5410 ,0.1190 
3744,Medium variant,Channel Islands,20,830,Country/Area,924,2035,8.9280 ,9.0430 ,9.0560 ,9.3240 ,10.1520 ,10.4260 ,11.3880 ,12.1230 ,12.5120 ,12.5360 ,12.5300 ,11.7650 ,13.0980 ,13.1050 ,11.3470 ,8.8610 ,6.6800 ,4.0880 ,1.8580 ,0.6650 ,0.1480 
3745,Medium variant,Channel Islands,20,830,Country/Area,924,2040,8.9680 ,9.0340 ,9.1240 ,9.4910 ,10.1010 ,10.8990 ,10.9910 ,11.7730 ,12.3700 ,12.6510 ,12.5880 ,12.4950 ,11.6430 ,12.7910 ,12.4980 ,10.3770 ,7.4960 ,4.8910 ,2.3910 ,0.7810 ,0.1890 
3746,Medium variant,Channel Islands,20,830,Country/Area,924,2045,9.1170 ,9.0760 ,9.1200 ,9.5590 ,10.2680 ,10.8470 ,11.4640 ,11.3760 ,12.0220 ,12.5150 ,12.7080 ,12.5640 ,12.3740 ,11.3960 ,12.2410 ,11.4940 ,8.8650 ,5.5850 ,2.9280 ,1.0470 ,0.2340 
3747,Medium variant,Channel Islands,20,830,Country/Area,924,2050,9.2780 ,9.2240 ,9.1600 ,9.5520 ,10.3350 ,11.0160 ,11.4100 ,11.8490 ,11.6270 ,12.1670 ,12.5730 ,12.6890 ,12.4580 ,12.1310 ,10.9430 ,11.3190 ,9.9090 ,6.7120 ,3.4320 ,1.3220 ,0.3210 
3748,Medium variant,Channel Islands,20,830,Country/Area,924,2055,9.4100 ,9.3830 ,9.3080 ,9.5960 ,10.3300 ,11.0850 ,11.5820 ,11.7980 ,12.1010 ,11.7780 ,12.2350 ,12.5660 ,12.5920 ,12.2320 ,11.6830 ,10.1700 ,9.8440 ,7.6140 ,4.2230 ,1.6030 ,0.4270 
3749,Medium variant,Channel Islands,20,830,Country/Area,924,2060,9.5170 ,9.5150 ,9.4660 ,9.7420 ,10.3750 ,11.0810 ,11.6530 ,11.9700 ,12.0500 ,12.2530 ,11.8480 ,12.2350 ,12.4810 ,12.3870 ,11.8120 ,10.9060 ,8.9210 ,7.6720 ,4.8980 ,2.0390 ,0.5490 
3750,Medium variant,Channel Islands,20,830,Country/Area,924,2065,9.6250 ,9.6250 ,9.6010 ,9.9020 ,10.5230 ,11.1240 ,11.6460 ,12.0380 ,12.2240 ,12.2030 ,12.3260 ,11.8580 ,12.1640 ,12.2960 ,11.9910 ,11.0820 ,9.6400 ,7.0490 ,5.0420 ,2.4420 ,0.7270 
3751,Medium variant,Channel Islands,20,830,Country/Area,924,2070,9.7080 ,9.7330 ,9.7100 ,10.0370 ,10.6810 ,11.2710 ,11.6900 ,12.0360 ,12.2930 ,12.3800 ,12.2820 ,12.3380 ,11.8020 ,12.0020 ,11.9340 ,11.2980 ,9.8730 ,7.7120 ,4.7310 ,2.5890 ,0.9230 
3752,Medium variant,Channel Islands,20,830,Country/Area,924,2075,9.8230 ,9.8150 ,9.8150 ,10.1450 ,10.8140 ,11.4320 ,11.8400 ,12.0800 ,12.2900 ,12.4520 ,12.4600 ,12.2990 ,12.2890 ,11.6600 ,11.6780 ,11.2910 ,10.1380 ,8.0040 ,5.2770 ,2.5040 ,1.0600 
3753,Medium variant,Channel Islands,20,830,Country/Area,924,2080,9.9650 ,9.9350 ,9.8990 ,10.2520 ,10.9260 ,11.5650 ,12.0000 ,12.2310 ,12.3370 ,12.4500 ,12.5360 ,12.4830 ,12.2570 ,12.1560 ,11.3680 ,11.0920 ,10.2000 ,8.3160 ,5.5870 ,2.8700 ,1.1130 
3754,Medium variant,Channel Islands,20,830,Country/Area,924,2085,10.0870 ,10.0750 ,10.0160 ,10.3350 ,11.0340 ,11.6760 ,12.1350 ,12.3900 ,12.4880 ,12.4960 ,12.5360 ,12.5620 ,12.4460 ,12.1360 ,11.8750 ,10.8390 ,10.0920 ,8.4640 ,5.9140 ,3.1280 ,1.2830 
3755,Medium variant,Channel Islands,20,830,Country/Area,924,2090,10.2040 ,10.1950 ,10.1580 ,10.4530 ,11.1160 ,11.7870 ,12.2470 ,12.5270 ,12.6500 ,12.6520 ,12.5860 ,12.5670 ,12.5320 ,12.3370 ,11.8830 ,11.3670 ,9.9220 ,8.4690 ,6.1270 ,3.4000 ,1.4700 
3756,Medium variant,Channel Islands,20,830,Country/Area,924,2095,10.3200 ,10.3140 ,10.2810 ,10.5940 ,11.2330 ,11.8700 ,12.3560 ,12.6370 ,12.7840 ,12.8140 ,12.7400 ,12.6200 ,12.5450 ,12.4340 ,12.1000 ,11.4090 ,10.4730 ,8.4180 ,6.2450 ,3.6190 ,1.6740 
3757,Medium variant,Channel Islands,20,830,Country/Area,924,2100,10.4330 ,10.4290 ,10.3990 ,10.7160 ,11.3730 ,11.9890 ,12.4390 ,12.7480 ,12.8960 ,12.9480 ,12.9070 ,12.7770 ,12.6050 ,12.4590 ,12.2170 ,11.6540 ,10.5680 ,8.9820 ,6.3120 ,3.7870 ,1.8760 
3758,Medium variant,Denmark,21,208,Country/Area,924,2020,308.5960 ,297.4330 ,337.0450 ,338.9030 ,373.9460 ,402.0160 ,355.0160 ,317.2740 ,360.9660 ,377.2410 ,421.7350 ,388.3910 ,345.7030 ,308.8270 ,351.3010 ,234.8370 ,147.1820 ,78.1370 ,36.1930 ,10.1350 ,1.3260 
3759,Medium variant,Denmark,21,208,Country/Area,924,2025,328.1910 ,310.9650 ,301.5260 ,345.8660 ,352.6050 ,387.3150 ,411.1850 ,360.1180 ,320.5350 ,360.6560 ,373.1750 ,413.7090 ,378.0570 ,329.8670 ,285.8130 ,307.4170 ,185.2180 ,97.3830 ,38.2360 ,10.9510 ,1.7080 
3760,Medium variant,Denmark,21,208,Country/Area,924,2030,339.1560 ,330.5730 ,315.0660 ,310.3910 ,359.6040 ,366.0600 ,396.5790 ,416.2570 ,363.3470 ,320.6990 ,357.1510 ,366.8210 ,403.5030 ,362.0520 ,307.2120 ,252.9040 ,246.1170 ,125.3710 ,49.1050 ,11.9630 ,1.9370 
3761,Medium variant,Denmark,21,208,Country/Area,924,2035,336.9430 ,341.5520 ,334.6800 ,323.9410 ,324.1990 ,373.0970 ,375.4190 ,401.7760 ,419.4390 ,363.4450 ,317.9600 ,351.6550 ,358.9980 ,387.7640 ,339.2100 ,274.4740 ,205.7770 ,170.2670 ,65.1600 ,15.9040 ,2.1880 
3762,Medium variant,Denmark,21,208,Country/Area,924,2040,329.6760 ,339.3520 ,345.6650 ,343.5630 ,337.7700 ,337.7680 ,382.5020 ,380.7350 ,405.1320 ,419.4390 ,360.5670 ,313.6510 ,345.0520 ,346.4420 ,365.3060 ,305.8320 ,226.5330 ,145.7210 ,91.0930 ,21.8590 ,2.9320 
3763,Medium variant,Denmark,21,208,Country/Area,924,2045,323.4070 ,332.0980 ,343.4720 ,354.5540 ,357.4020 ,351.3590 ,347.2540 ,387.8700 ,384.2510 ,405.3870 ,416.3410 ,355.9750 ,308.6740 ,334.0600 ,328.1020 ,331.9260 ,255.6160 ,163.5580 ,80.3010 ,31.5480 ,4.1330 
3764,Medium variant,Denmark,21,208,Country/Area,924,2050,323.6090 ,325.8360 ,336.2230 ,352.3740 ,368.4070 ,371.0020 ,360.8620 ,352.7240 ,391.4500 ,384.7560 ,402.6850 ,411.3390 ,350.5680 ,299.7900 ,317.7370 ,300.3300 ,280.5090 ,187.8490 ,92.4320 ,28.7810 ,6.1110 
3765,Medium variant,Denmark,21,208,Country/Area,924,2055,331.2410 ,326.0440 ,329.9670 ,345.1340 ,366.2490 ,382.0220 ,380.5140 ,366.3570 ,356.4530 ,392.0480 ,382.4620 ,398.2990 ,405.3340 ,341.1010 ,286.2830 ,292.6840 ,256.5820 ,209.4700 ,108.7380 ,34.1430 ,6.1660 
3766,Medium variant,Denmark,21,208,Country/Area,924,2060,339.2520 ,333.6810 ,330.1780 ,338.8870 ,359.0290 ,379.8880 ,391.5560 ,386.0230 ,370.1190 ,357.3050 ,389.9150 ,378.7310 ,393.1610 ,395.0660 ,326.7970 ,265.2710 ,252.4700 ,194.7620 ,124.0060 ,41.3910 ,7.3270 
3767,Medium variant,Denmark,21,208,Country/Area,924,2065,342.6430 ,341.6940 ,337.8160 ,339.1040 ,352.7990 ,372.6910 ,389.4460 ,397.0820 ,389.8030 ,371.0170 ,355.5970 ,386.4250 ,374.5020 ,384.0240 ,379.6360 ,304.3500 ,230.8710 ,194.3920 ,117.9950 ,48.5380 ,9.1040 
3768,Medium variant,Denmark,21,208,Country/Area,924,2070,340.1110 ,345.0880 ,345.8300 ,346.7450 ,353.0270 ,366.4800 ,382.2770 ,395.0080 ,400.8980 ,390.7350 ,369.3980 ,352.8190 ,382.5610 ,366.6070 ,370.1830 ,355.3610 ,267.1290 ,180.3200 ,120.3650 ,47.6660 ,11.0790 
3769,Medium variant,Denmark,21,208,Country/Area,924,2075,337.7090 ,342.5600 ,349.2270 ,354.7630 ,360.6790 ,366.7240 ,376.0940 ,387.8810 ,398.8810 ,401.8940 ,389.1750 ,366.7680 ,349.9680 ,375.1520 ,354.4600 ,348.2060 ,314.4860 ,211.4370 ,114.0450 ,50.0480 ,11.6510 
3770,Medium variant,Denmark,21,208,Country/Area,924,2080,336.8580 ,340.1620 ,346.7020 ,358.1660 ,368.7040 ,374.3870 ,376.3560 ,381.7330 ,391.8130 ,399.9730 ,400.4440 ,386.6440 ,364.1390 ,343.9230 ,363.6910 ,335.0090 ,310.6360 ,252.2830 ,136.4760 ,48.8210 ,12.6050 
3771,Medium variant,Denmark,21,208,Country/Area,924,2085,340.1410 ,339.3130 ,344.3050 ,355.6410 ,372.1140 ,382.4250 ,384.0310 ,382.0200 ,385.7190 ,393.0110 ,398.7010 ,398.1060 ,384.1660 ,358.4020 ,334.3430 ,345.2420 ,301.2610 ,252.4940 ,166.2870 ,60.1020 ,12.9320 
3772,Medium variant,Denmark,21,208,Country/Area,924,2090,344.6400 ,342.6000 ,343.4570 ,353.2490 ,369.6020 ,385.8430 ,392.0820 ,389.7130 ,386.0460 ,387.0100 ,391.9280 ,396.6570 ,395.9090 ,378.6410 ,349.2490 ,318.7320 ,312.7200 ,248.0400 ,169.8190 ,75.3690 ,15.8100 
3773,Medium variant,Denmark,21,208,Country/Area,924,2095,348.2500 ,347.1010 ,346.7440 ,352.4090 ,367.2220 ,383.3480 ,395.5170 ,397.7850 ,393.7680 ,387.4090 ,386.0950 ,390.2010 ,394.8920 ,390.7720 ,369.8130 ,334.2700 ,290.8200 ,260.6240 ,170.3290 ,79.2650 ,20.3460 
3774,Medium variant,Denmark,21,208,Country/Area,924,2100,348.8010 ,350.7140 ,351.2470 ,355.7000 ,366.3880 ,380.9800 ,393.0340 ,401.2420 ,401.8710 ,395.1910 ,386.6350 ,384.6590 ,388.8940 ,390.3240 ,382.4780 ,355.2610 ,307.0510 ,245.2570 ,182.4050 ,81.8660 ,22.9090 
3775,Medium variant,Estonia,,233,Country/Area,924,2020,69.1760 ,74.4850 ,75.1930 ,62.2950 ,58.0080 ,87.5460 ,101.5700 ,92.0610 ,88.5730 ,96.3650 ,76.4150 ,88.8680 ,85.7250 ,83.7470 ,53.1470 ,54.2820 ,43.5080 ,23.4270 ,10.1460 ,1.8640 ,0.1380 
3776,Medium variant,Estonia,,233,Country/Area,924,2025,64.7260 ,69.0060 ,74.3380 ,74.5570 ,61.1790 ,56.9130 ,86.4670 ,100.4780 ,91.0150 ,87.3360 ,94.4780 ,74.1250 ,84.7370 ,79.8470 ,75.7930 ,45.8350 ,42.7850 ,28.6470 ,11.2480 ,2.8900 ,0.2450 
3777,Medium variant,Estonia,,233,Country/Area,924,2030,58.6330 ,64.5630 ,68.8680 ,73.7140 ,73.4320 ,60.0940 ,56.0010 ,85.5120 ,99.4170 ,89.8280 ,85.7270 ,91.8470 ,70.9180 ,79.3120 ,72.7000 ,66.0810 ,36.5840 ,28.7730 ,14.2130 ,3.3450 ,0.3990 
3778,Medium variant,Estonia,,233,Country/Area,924,2035,54.5150 ,58.4750 ,64.4310 ,68.2560 ,72.6030 ,72.3310 ,59.1870 ,55.2510 ,84.6160 ,98.2150 ,88.2990 ,83.5080 ,88.1500 ,66.7040 ,72.6740 ,63.8890 ,53.5220 ,25.0860 ,14.7220 ,4.4130 ,0.4960 
3779,Medium variant,Estonia,,233,Country/Area,924,2040,54.5050 ,54.3610 ,58.3500 ,63.8270 ,67.1700 ,71.5240 ,71.4020 ,58.4470 ,54.6020 ,83.6310 ,96.6600 ,86.1870 ,80.3930 ,83.2730 ,61.5080 ,64.3880 ,52.3320 ,37.4730 ,13.2210 ,4.7670 ,0.6760 
3780,Medium variant,Estonia,,233,Country/Area,924,2045,56.0990 ,54.3550 ,54.2380 ,57.7540 ,62.7570 ,66.1120 ,70.6190 ,70.6290 ,57.8010 ,53.9380 ,82.3750 ,94.4980 ,83.2140 ,76.2580 ,77.1810 ,54.9180 ,53.3260 ,37.2770 ,20.3340 ,4.4590 ,0.7780 
